"householdID","dietary_spec","dist_park","email_sub","est_inc","hhold_size","leisure_perc","oldest","passholder","previous_attend","social_media_scale","youngest"
7386,"None",13.9,"No",74260.7529585002,1,0.15,93,0,5,0.84,93
7387,"None",18.9,"No",105147.84030919,2,0.07,56,1,3,0.74,44
7388,"None",8.5,"No",45485.9476768179,1,0.13,89,0,2,0.6,89
7389,"None",12.1,"No",70312.5793870279,2,0.09,35,0,2,0.14,30
7390,"None",6.5,"No",83314.27790163,2,0.04,89,0,1,0.97,15
7391,"None",7.9,"No",93061.2519729886,1,0.13,77,0,0,0.77,77
7392,"None",9.7,"No",81916.389699409,1,0.11,53,0,1,0.5,53
7393,"None",0.6,"No",73976.2850996085,2,0.07,29,1,2,0.17,24
7394,"None",1.2,"No",92717.3247192388,3,0.16,35,0,1,0.13,30
7395,"No Dairy",4,"Yes",72323.770413298,5,0.26,93,1,1,0.99,2
7396,"No Dairy",24.5,"Yes",38416.8317175397,5,0.26,50,1,3,0.29,41
7397,"None",21.9,"No",82500.4686033562,1,0.14,75,1,0,0.29,75
7398,"None",4.6,"No",66341.4475464934,2,0.09,89,0,0,0.69,25
7399,"None",3,"No",87759.8245454383,2,0.06,60,0,4,0.54,26
7400,"None",6.3,"No",74751.7148709487,1,0.11,50,1,1,0.15,50
7401,"None",28,"Yes",91500.586912766,3,0.19,68,0,2,0.52,29
7402,"Peanut Allergy",6.9,"Yes",93679.5894890024,4,0.24,53,0,3,0.67,30
7403,"Gluten-Free",6.5,"Yes",69886.5012084012,6,0.27,54,0,1,0.42,31
7404,"None",5.9,"Yes",76981.5223653351,3,0.2,53,0,2,0.36,15
7405,"None",23.4,"No",67579.6459162012,2,0.1,27,0,1,0.66,22
7406,"None",89.1,"No",88127.6936448597,2,0.03,39,1,1,0.73,34
7407,"None",29.2,"No",71863.8361746967,1,0.15,40,1,0,0.88,40
7408,"None",1.8,"No",103466.661142422,2,0.06,82,0,4,0.1,3
7409,"Gluten-Free",0.5,"Yes",99219.4384696984,6,0.27,78,0,0,0.46,4
7410,"Vegetarian",11,"Yes",42904.2329833854,4,0.24,75,0,2,0.33,55
7411,"No Dairy",32.9,"Yes",73795.6961858302,5,0.26,66,1,3,0.53,29
7412,"None",88.5,"No",95886.5824129394,2,0.08,68,1,4,0.15,43
7413,"None",17.9,"Yes",80611.1215207373,4,0.22,60,1,4,0.38,19
7414,"None",24.5,"No",70919.6956398331,1,0.16,60,0,2,0.57,60
7415,"No Dairy",16.8,"Yes",75260.79431465,5,0.26,41,0,2,0.59,4
7416,"None",45,"No",71084.7608883218,2,0.04,92,1,2,0.24,9
7417,"None",12,"Yes",61727.1910072769,4,0.22,49,0,2,0.81,49
7418,"Vegetarian",3.4,"Yes",95023.1262704219,4,0.25,83,1,3,0.18,37
7419,"Peanut Allergy",19.8,"Yes",73508.0982764318,4,0.23,62,1,1,0.26,47
7420,"Vegetarian",1.9,"Yes",83026.8653187492,4,0.25,56,0,2,0.95,50
7421,"Gluten-Free",13.4,"Yes",93135.2743971363,5,0.27,29,0,2,0.22,10
7422,"None",5.1,"Yes",97472.5249532696,3,0.2,64,1,0,0.83,37
7423,"None",7.1,"No",83901.1937355676,3,0.17,72,0,1,0.19,35
7424,"None",8.6,"No",76416.1324847989,1,0.14,41,1,0,0.5,41
7425,"None",8.1,"No",65654.7812800555,2,0.09,60,0,2,0.96,16
7426,"None",5.6,"No",68206.2409729931,1,0.11,32,0,2,0.38,32
7427,"None",55.2,"No",117672.685466314,2,0.09,45,0,3,0.94,38
7428,"None",20,"Yes",60403.604050105,3,0.2,35,0,3,0.42,30
7429,"None",9.9,"No",70362.095672343,2,0.03,83,1,1,0.81,11
7430,"None",26.5,"No",78139.9056271181,3,0.17,62,0,2,0.89,21
7431,"Seafood Allergy",11,"Yes",29875.7162736662,7,0.28,34,1,2,0.07,29
7432,"None",32.1,"No",84510.0659433094,3,0.17,82,0,5,0.38,48
7433,"None",0,"No",57756.6082681529,3,0.17,48,0,1,0.65,46
7434,"None",1.1,"No",55498.3274994204,2,0.02,43,0,2,0.72,15
7435,"Seafood Allergy",34.7,"Yes",72055.4895043505,8,0.28,60,1,3,0.14,17
7436,"None",9.5,"Yes",71873.3416797747,3,0.21,62,1,2,0.18,14
7437,"None",0.9,"No",41697.2822633452,2,0.08,63,1,1,0.79,11
7438,"None",28.4,"No",46405.3925523588,1,0.13,83,0,0,0.87,83
7439,"None",17.3,"No",47781.7899856896,1,0.15,88,0,6,0.36,88
7440,"None",8.1,"No",79504.214103262,1,0.12,69,1,2,0.59,69
7441,"Seafood Allergy",51.4,"Yes",104069.812870857,7,0.28,81,0,2,0.96,3
7442,"None",0.2,"Yes",102436.182611211,3,0.18,34,1,1,0.47,33
7443,"None",12.6,"No",120425.689205089,2,0.04,54,0,3,0.22,33
7444,"None",16.4,"Yes",103552.135881206,3,0.2,90,0,3,0.51,17
7445,"None",1.9,"No",105887.944056222,1,0.14,59,1,3,0.46,59
7446,"None",5.8,"No",75469.8252247792,2,0.07,60,1,4,0.63,1
7447,"No Dairy",43.9,"Yes",37408.1122094522,5,0.26,81,1,0,0.72,53
7448,"Seafood Allergy",19.6,"Yes",48549.4510691227,7,0.28,60,0,1,0.2,20
7449,"Peanut Allergy",11.9,"Yes",74089.6221034613,4,0.24,71,1,0,0.87,4
7450,"None",20.2,"Yes",75145.9460199121,3,0.21,72,1,1,0.24,38
7451,"Gluten-Free",4.1,"Yes",81401.2238144542,6,0.27,92,0,3,0.82,42
7452,"None",2.2,"Yes",82821.5925367345,3,0.2,88,0,1,0.17,23
7453,"None",40.7,"Yes",60749.1711420506,3,0.21,82,0,4,0.68,54
7454,"None",19.9,"No",66851.4991325743,1,0.12,86,0,5,0.45,86
7455,"None",20.6,"No",78479.0280557488,2,0.09,26,1,5,0.73,21
7456,"None",3.6,"No",66485.3301150176,1,0.15,68,0,1,0.57,68
7457,"None",95.9,"No",59436.7561547957,1,0.14,85,0,3,0.29,85
7458,"None",81.8,"Yes",65733.5124252743,3,0.21,37,0,4,0.74,29
7459,"None",10.1,"No",72387.0762875325,1,0.12,50,0,0,0.82,50
7460,"None",8.1,"Yes",129891.500498325,3,0.18,78,0,3,0.08,17
7461,"None",1.5,"No",74780.1420168669,2,0.03,83,1,1,0.31,13
7462,"None",4,"No",68650.4217344707,2,0.06,46,1,3,0.98,5
7463,"None",19,"No",71160.6301279976,2,0.07,49,1,2,0.54,34
7464,"None",18.5,"No",68422.8824165548,1,0.12,82,0,5,0.4,82
7465,"None",3.6,"No",63709.0950841631,2,0.07,60,0,1,0.67,13
7466,"Seafood Allergy",18.2,"Yes",95257.07424835,7,0.28,32,0,3,0.5,32
7467,"Vegetarian",4.1,"Yes",81144.0812110137,5,0.26,29,0,5,0.51,24
7468,"Peanut Allergy",19.9,"Yes",111546.845532056,4,0.23,93,0,2,0.2,29
7469,"None",18.2,"No",94087.3762622138,2,0.06,61,0,5,0.62,24
7470,"None",1.4,"No",72895.447150044,2,0.05,89,1,1,0.31,17
7471,"Vegetarian",16.3,"Yes",77292.3816724198,4,0.25,77,0,2,0.38,17
7472,"Seafood Allergy",0.1,"Yes",70280.3047176752,8,0.28,39,0,3,0.63,34
7473,"None",32.8,"Yes",6932.21967420835,3,0.21,63,1,0,0.4,46
7474,"No Dairy",14.6,"Yes",105483.671427384,5,0.26,32,0,1,0.57,27
7475,"None",13.7,"Yes",93817.1736310028,4,0.22,87,0,2,0.06,1
7476,"None",0.5,"No",99250.2601349642,1,0.1,27,0,0,0.14,27
7477,"None",2.1,"No",68940.20554203,1,0.11,56,0,2,0.9,56
7478,"None",25.7,"No",91013.5095828919,2,0.03,63,0,0,0.5,56
7479,"Peanut Allergy",15.5,"Yes",83749.5657443716,4,0.24,55,0,4,0.55,51
7480,"None",50.9,"No",86981.0142842281,3,0.17,83,0,1,0.76,17
7481,"None",13.7,"No",67083.655724297,2,0.09,31,0,3,0.85,26
7482,"Peanut Allergy",28,"Yes",64439.7998666652,4,0.24,36,0,3,0.54,5
7483,"None",19.4,"No",89615.7857907704,2,0.04,87,0,6,0.57,25
7484,"None",6.3,"No",79747.705662892,1,0.1,70,0,2,0.36,70
7485,"None",21.6,"No",63795.2641390721,1,0.15,81,0,2,0.65,81
7486,"None",9.2,"Yes",89658.4084140684,3,0.19,44,0,4,0.41,2
7487,"None",31.4,"No",110105.627148215,2,0.07,89,1,4,0.27,53
7488,"None",19.3,"Yes",98126.4543119071,4,0.22,42,0,0,0.08,37
7489,"None",24.2,"Yes",87816.2035702027,3,0.21,41,0,0,0.23,3
7490,"Vegetarian",9.9,"Yes",79401.4317120891,4,0.25,62,0,0,0.57,48
7491,"None",6.3,"Yes",53842.9518184194,3,0.2,50,1,4,0.23,12
7492,"None",8.7,"Yes",54133.5367364625,3,0.21,84,0,3,0.77,4
7493,"None",13.7,"No",78040.9768261058,1,0.15,93,0,2,0.38,93
7494,"None",22.8,"No",61696.6532302946,2,0.03,44,0,2,0.59,3
7495,"Seafood Allergy",10.4,"Yes",74440.8638818202,7,0.28,48,0,2,0.75,16
7496,"Peanut Allergy",0.3,"Yes",83430.8770126789,4,0.23,78,0,2,0.5,0
7497,"Gluten-Free",21.4,"Yes",54592.6289488041,5,0.27,87,0,2,0.67,19
7498,"None",59.6,"No",118079.365423508,2,0.07,46,1,2,0.66,11
7499,"None",37.4,"No",81301.6614386518,1,0.12,91,0,3,0.38,91
7500,"Peanut Allergy",42.2,"Yes",54981.856479988,4,0.23,40,0,3,0.19,3
7501,"None",17.2,"No",72775.5837578201,1,0.1,54,0,1,0.72,54
7502,"Gluten-Free",55.8,"Yes",65780.0528409546,5,0.27,55,0,5,0.21,17
7503,"None",10.3,"Yes",69985.4215439961,3,0.2,39,0,0,0.47,30
7504,"None",17.7,"Yes",46757.8466529511,3,0.19,44,0,1,0.1,9
7505,"None",11.6,"No",55339.2784415752,1,0.11,47,0,0,0.84,47
7506,"None",49.1,"No",78990.1287127603,1,0.13,44,0,1,0.5,44
7507,"None",1.9,"No",71175.1346105416,2,0.04,29,1,2,0.49,21
7508,"No Dairy",22.3,"Yes",59810.4624138844,5,0.26,50,1,5,0.24,17
7509,"None",56,"No",31706.234967382,2,0.05,38,1,3,0.96,16
7510,"None",26.7,"No",69420.1925940772,1,0.15,49,0,4,0.62,49
7511,"No Dairy",41.4,"Yes",63790.8735230492,5,0.26,93,1,3,0.89,36
7512,"No Dairy",20.4,"Yes",58152.0364544809,5,0.26,67,0,5,0.45,18
7513,"None",5.9,"No",90931.4213591866,1,0.12,65,0,3,0.35,65
7514,"No Dairy",20.4,"Yes",75518.8860421998,5,0.26,34,0,4,0.27,3
7515,"None",11.9,"Yes",62266.1634408262,3,0.19,69,1,3,0.03,23
7516,"None",11.7,"No",44613.2276188007,2,0.07,92,1,1,0.74,22
7517,"Vegetarian",21.3,"Yes",82636.8706768889,4,0.25,39,0,3,0.23,34
7518,"None",8.6,"Yes",68953.4225882709,3,0.2,40,0,1,0.78,10
7519,"None",4.7,"No",30069.8684653622,1,0.12,79,0,0,0.36,79
7520,"None",18.7,"No",70654.2439720897,2,0.06,71,1,2,0.11,5
7521,"None",22.3,"No",70670.7402229698,2,0.03,66,1,3,0.26,6
7522,"None",4,"No",85070.7252887786,2,0.03,32,1,2,0.75,27
7523,"None",5,"No",64309.6400936779,2,0.07,44,1,2,0.78,27
7524,"No Dairy",27.8,"Yes",64562.5520846572,5,0.26,47,0,1,0.03,1
7525,"None",2.1,"No",74546.3398751205,1,0.13,90,1,1,0.04,90
7526,"None",2.5,"No",78056.9377440176,2,0.03,80,0,1,0.94,33
7527,"None",2.7,"No",96440.2842259184,1,0.15,53,1,2,0.57,53
7528,"None",38.6,"Yes",38386.7075023352,3,0.19,54,1,1,0.88,18
7529,"No Dairy",61.6,"Yes",74326.565548987,5,0.26,93,1,1,0.73,10
7530,"None",38.1,"No",87043.9472069142,2,0.1,54,0,4,0.25,15
7531,"None",58.4,"No",86715.4215939149,2,0.09,63,1,2,0.82,50
7532,"None",69.4,"No",71248.6249648129,1,0.12,70,1,2,0.9,70
7533,"None",4.5,"No",72008.8157172098,1,0.14,83,1,2,0.36,83
7534,"None",4.7,"No",92772.0833352903,1,0.14,36,1,2,0.64,36
7535,"None",22,"No",67996.7424607935,2,0.1,37,1,3,0.83,32
7536,"No Dairy",2.1,"Yes",38226.9940204117,5,0.26,27,0,1,0.11,0
7537,"None",50.9,"Yes",82375.6087242955,3,0.18,59,1,3,0.78,29
7538,"None",18.3,"No",60781.193698732,2,0.1,87,0,4,0.7,55
7539,"None",3.1,"No",69951.6661347505,2,0.03,43,0,3,0.19,26
7540,"None",21.9,"No",76062.9080403674,1,0.11,37,0,1,0.08,37
7541,"None",4,"Yes",69347.6489430367,4,0.22,32,1,3,0.21,3
7542,"Peanut Allergy",9.9,"Yes",68546.4639182504,4,0.24,69,1,4,0.27,22
7543,"None",14.6,"No",62893.8651024008,1,0.12,66,0,2,0.71,66
7544,"None",3.8,"Yes",26588.6380587562,3,0.21,52,0,2,0.72,16
7545,"None",7.4,"No",61288.5258035949,2,0.06,72,0,4,0.4,12
7546,"None",21.4,"Yes",89582.9338242975,3,0.17,71,0,2,0.85,55
7547,"None",16,"Yes",80681.868880243,3,0.18,46,0,3,0.19,18
7548,"None",4.9,"No",58114.9228517875,1,0.15,89,0,1,0.38,89
7549,"Seafood Allergy",2.5,"Yes",77678.6708029243,7,0.28,55,1,1,0.97,14
7550,"Vegetarian",44.4,"Yes",67232.5464279515,4,0.24,47,1,1,0.27,33
7551,"None",34.8,"No",100752.504515751,2,0.06,38,0,1,0.72,33
7552,"None",29.6,"No",67025.5951814129,2,0.02,64,0,0,0.98,22
7553,"None",9.4,"No",78225.1233300854,2,0.08,66,0,0,0.23,11
7554,"No Dairy",2.8,"Yes",82426.6441017374,5,0.26,37,1,2,0.31,32
7555,"None",26.6,"No",57881.2019220393,2,0.07,61,0,3,0.78,23
7556,"No Dairy",5.1,"Yes",71483.3991181502,5,0.26,90,1,3,0.15,51
7557,"Peanut Allergy",23.7,"Yes",53799.126882841,4,0.23,59,1,0,0.93,35
7558,"None",4.9,"No",70475.126753919,1,0.1,69,1,2,0.97,69
7559,"None",51.1,"No",92918.627950725,1,0.14,82,0,2,0.84,82
7560,"No Dairy",20.6,"Yes",63445.5138537272,5,0.26,60,0,2,0.45,8
7561,"None",17.7,"No",108911.608438671,1,0.14,37,1,3,0.92,37
7562,"None",29.2,"No",92831.139247433,3,0.17,93,1,1,0.03,35
7563,"None",34.5,"No",63542.8387246154,1,0.14,92,0,5,0.68,92
7564,"Peanut Allergy",40.1,"Yes",84222.0914161149,4,0.23,85,0,1,0.81,29
7565,"None",9.3,"No",115122.202429895,2,0.07,65,1,0,0.44,39
7566,"Vegetarian",2,"Yes",84835.733970837,4,0.25,72,1,4,0.62,17
7567,"None",12.1,"No",94032.1013164828,1,0.14,91,0,4,0.7,91
7568,"None",17.5,"No",81163.048150218,1,0.15,37,0,4,0.13,37
7569,"None",12.2,"Yes",61112.6845309632,3,0.19,47,0,0,0.26,7
7570,"None",90.8,"No",104850.331960773,1,0.12,29,1,1,0.81,29
7571,"None",35.2,"No",59439.8374887499,2,0.1,62,1,3,0.26,8
7572,"Peanut Allergy",37.3,"Yes",93996.1984224362,4,0.24,50,0,2,0.73,34
7573,"No Dairy",1.9,"Yes",107183.416636819,5,0.26,54,0,2,0.58,5
7574,"None",17,"No",57211.5717380315,2,0.03,85,1,3,0.94,40
7575,"None",2.1,"No",38021.8682474991,1,0.13,73,1,1,0.46,73
7576,"None",6.2,"Yes",88951.2531732018,3,0.21,55,0,2,0.7,53
7577,"None",44.1,"No",73345.9052731312,1,0.16,51,0,2,0.4,51
7578,"None",102,"No",54472.9018735487,2,0.04,63,0,0,0.66,15
7579,"None",25.8,"No",74535.9604357504,2,0.04,44,0,2,0.58,40
7580,"None",21.9,"No",68951.5738242596,2,0.04,32,1,2,0.3,20
7581,"None",33.3,"Yes",65702.4852756275,3,0.21,36,1,4,0.76,31
7582,"None",6,"No",48576.3466644561,3,0.17,86,1,1,0.94,17
7583,"None",2.9,"No",92388.8853468417,2,0.05,86,0,4,0.77,43
7584,"No Dairy",11.5,"Yes",86000.368017415,5,0.26,90,0,2,0.5,15
7585,"None",2.8,"No",95101.4788339763,2,0.06,34,0,2,0.48,30
7586,"None",0.2,"No",93414.8569991146,1,0.15,36,0,1,0.58,36
7587,"None",22.1,"No",62672.6691541973,1,0.12,34,0,2,0.32,34
7588,"None",7.7,"No",96696.5099955098,2,0.06,32,0,1,0.75,27
7589,"None",2,"No",88856.6249212106,2,0.06,46,1,0,0.73,39
7590,"None",34.4,"No",63577.6977600526,1,0.16,94,1,2,0.43,94
7591,"No Dairy",27.1,"Yes",77784.124664078,5,0.26,71,0,3,0.33,13
7592,"None",13.5,"No",63016.686243509,2,0.07,46,0,1,0.47,37
7593,"None",27.9,"No",47097.1908607268,1,0.14,33,0,1,0.48,33
7594,"None",6.1,"No",76700.2382229067,2,0.09,64,0,2,0.58,32
7595,"None",39.6,"No",95494.2176160352,2,0.08,43,0,1,0.41,38
7596,"None",2.1,"No",99792.6309234108,2,0.03,27,1,2,0.86,7
7597,"None",38.7,"No",71769.8605552468,2,0.08,33,1,7,0.9,27
7598,"None",29.1,"No",98530.390407398,2,0.09,91,0,1,0.09,42
7599,"None",62.9,"Yes",74624.2376194275,3,0.21,75,0,0,0.62,16
7600,"None",16.4,"No",100886.855132834,2,0.03,54,0,3,0.7,37
7601,"None",26,"No",97876.6532602349,1,0.1,93,1,4,0.8,93
7602,"None",7.5,"No",115292.678778216,1,0.11,86,0,2,0.89,86
7603,"None",15.8,"No",89447.3764521621,1,0.1,94,0,4,0.09,94
7604,"None",13.3,"No",70248.8801549396,2,0.09,72,0,3,0.15,15
7605,"None",29.4,"No",78157.1873669918,2,0.03,79,1,0,0.89,47
7606,"None",7,"No",44601.5457517393,1,0.12,80,0,2,0.09,80
7607,"None",15.3,"Yes",37491.5787630105,4,0.22,78,0,2,0.41,8
7608,"Peanut Allergy",20.3,"Yes",61365.7361682626,4,0.23,65,0,0,0.06,15
7609,"None",1.7,"No",91972.9749150072,1,0.15,49,0,0,0.96,49
7610,"None",5.8,"No",77186.9810580533,1,0.14,56,0,2,0.98,56
7611,"None",60.4,"No",75399.3433130491,1,0.11,52,1,0,0.75,52
7612,"None",4.8,"No",66912.3719316131,2,0.04,26,0,5,0.32,24
7613,"None",34.2,"No",77835.4505947104,2,0.08,38,0,2,0.61,31
7614,"None",6.7,"No",42900.8412189424,2,0.02,72,1,2,0.84,29
7615,"Vegetarian",14.3,"Yes",64817.7084707519,4,0.24,63,0,1,0.75,41
7616,"None",9,"Yes",66302.0396064423,4,0.22,87,1,4,0.62,53
7617,"None",21.7,"Yes",79618.9652201125,3,0.19,40,1,4,0.18,13
7618,"None",7.5,"No",69246.1992895688,1,0.16,38,1,3,0.95,38
7619,"None",10.3,"No",96300.0436425024,2,0.07,76,0,1,0.07,23
7620,"Peanut Allergy",0.5,"Yes",92786.8164255223,4,0.23,45,0,4,0.38,40
7621,"None",19.6,"No",77933.5046932156,2,0.04,27,1,0,0.87,22
7622,"None",3.9,"Yes",77307.7253488244,3,0.21,31,0,1,0.3,16
7623,"None",22,"No",109808.403953126,2,0.02,46,0,3,0.47,36
7624,"None",18.1,"No",101113.518185553,2,0.02,77,1,1,0.71,56
7625,"None",18.5,"No",72950.3210041697,1,0.12,59,1,5,0.81,59
7626,"None",3.5,"No",77523.7768958637,2,0.09,65,1,3,0.31,57
7627,"None",3.3,"No",84524.9065196043,2,0.07,77,0,1,0.32,7
7628,"Vegetarian",30.2,"Yes",80526.0413442213,4,0.25,69,0,2,0.11,36
7629,"None",1.5,"No",88345.7899427065,2,0.06,39,0,4,0.86,34
7630,"None",10.8,"No",68017.8486261254,2,0.03,60,0,0,0.37,10
7631,"None",45.7,"No",99906.0107919449,2,0.08,74,0,2,0.6,2
7632,"None",19.2,"Yes",79125.0392938999,3,0.18,52,0,0,0.59,36
7633,"None",14.9,"Yes",84094.2078756675,3,0.2,57,0,3,0.89,27
7634,"None",28,"Yes",83943.4286587588,3,0.19,43,0,2,0.75,4
7635,"None",35.9,"No",65009.1886458597,1,0.12,33,0,0,0.09,33
7636,"None",13.1,"No",43572.0728404308,3,0.17,35,0,1,0.94,30
7637,"None",50.5,"No",58998.840614411,2,0.08,36,0,5,0.71,2
7638,"No Dairy",0.3,"Yes",55838.9197288863,5,0.26,94,0,2,0.94,3
7639,"None",30.9,"Yes",76779.1134285559,3,0.18,41,1,0,0.05,14
7640,"None",8.9,"Yes",108096.786147932,4,0.22,53,0,1,0.74,44
7641,"None",9.4,"No",115798.128306143,2,0.03,49,1,2,0.32,21
7642,"None",10.7,"Yes",24756.0777193589,3,0.21,42,0,1,0.46,7
7643,"Gluten-Free",77.9,"Yes",62760.0091237566,6,0.27,50,0,3,0.05,25
7644,"None",5,"Yes",101047.848735554,3,0.2,49,1,2,0.86,33
7645,"None",8.8,"Yes",107377.653964017,3,0.2,73,0,2,0.66,23
7646,"None",57.2,"No",82762.6435617895,2,0.08,86,0,0,0.53,57
7647,"None",1.3,"No",87593.9559431402,2,0.04,29,1,3,0.34,15
7648,"None",3.7,"Yes",95778.8098947459,3,0.19,35,0,4,0.16,30
7649,"None",13.6,"Yes",68890.1664550161,3,0.18,64,1,2,0.35,28
7650,"None",54.7,"No",86013.0338359886,1,0.13,47,0,2,0.26,47
7651,"None",7.5,"No",58903.8519783778,2,0.08,86,1,3,0.4,16
7652,"None",20.2,"No",62466.2817580271,1,0.13,82,0,4,0.45,82
7653,"None",4.8,"No",103028.365433762,1,0.12,38,1,3,0.78,38
7654,"No Dairy",42.2,"Yes",87728.5276468929,5,0.26,82,0,0,0.54,33
7655,"Gluten-Free",95.5,"Yes",63244.6635389931,6,0.27,61,1,2,0.5,3
7656,"None",9.5,"No",112633.863087468,2,0.09,55,0,3,0.59,12
7657,"None",14.4,"No",84890.4306361556,2,0.07,71,1,3,0.91,22
7658,"None",20.4,"No",46564.8939577889,2,0.05,71,0,5,0.85,4
7659,"None",12.2,"Yes",118966.886557274,3,0.18,36,1,1,0.46,1
7660,"No Dairy",2.1,"Yes",114234.972158541,5,0.26,83,0,3,0.94,49
7661,"None",92,"No",84684.4175786521,2,0.05,89,1,1,0.58,15
7662,"None",3.9,"No",65306.4875287092,2,0.06,31,1,3,0.36,26
7663,"Gluten-Free",10.3,"Yes",103162.232121258,6,0.27,72,0,1,0.19,39
7664,"Peanut Allergy",13.2,"Yes",78945.047623343,4,0.23,49,1,2,0.47,38
7665,"None",5.6,"No",82400.9193554605,1,0.15,83,0,1,0.1,83
7666,"None",12.7,"No",62016.6192275969,1,0.11,54,1,3,0.36,54
7667,"None",3.9,"No",88550.8648382014,1,0.13,50,0,2,0.33,50
7668,"None",22.6,"No",31550.5454599133,1,0.14,79,0,2,0.14,79
7669,"None",45.5,"No",79453.4715430118,1,0.15,76,1,3,0.39,76
7670,"None",28.9,"No",56191.298606346,1,0.13,93,1,1,0.33,93
7671,"None",9.6,"Yes",92763.7547232723,3,0.2,53,0,3,0.74,12
7672,"None",19.2,"Yes",82929.745593292,3,0.19,89,0,3,0.75,42
7673,"None",5.9,"No",78676.6395230812,1,0.15,63,0,1,0.52,63
7674,"None",37.5,"No",52514.5374276707,3,0.17,74,0,0,0.68,47
7675,"Gluten-Free",1.6,"Yes",69503.8602080806,6,0.27,59,0,2,0.76,16
7676,"None",12,"No",50194.0932984306,2,0.07,30,0,2,0.28,27
7677,"None",24.2,"No",61523.2990791704,2,0.08,60,0,4,0.39,3
7678,"Vegetarian",13.7,"Yes",69252.0924231387,4,0.24,82,0,1,0.7,7
7679,"None",4,"No",105561.364762323,2,0.06,55,0,1,0.19,28
7680,"None",2.1,"Yes",87515.5909730463,3,0.21,83,0,3,0.58,47
7681,"None",64.7,"No",122338.372828531,1,0.14,92,0,1,0.51,92
7682,"None",24.8,"Yes",51978.8193735818,4,0.22,41,0,0,0.19,13
7683,"None",4,"No",92427.847869978,1,0.13,77,1,6,0.5,77
7684,"None",6.5,"No",133889.136737213,1,0.16,60,0,0,0.31,60
7685,"None",18.8,"No",65934.7311234111,1,0.1,85,0,3,0.09,85
7686,"None",32.7,"Yes",95931.3922262341,4,0.22,28,0,3,0.57,17
7687,"None",43.6,"No",76008.7017002832,1,0.15,53,0,4,0.59,53
7688,"None",32.4,"No",82136.1681409698,1,0.13,67,0,0,0.67,67
7689,"Gluten-Free",0.6,"Yes",109856.927125676,6,0.27,35,0,1,0.04,30
7690,"None",66.6,"No",100723.36884705,2,0.03,28,1,2,0.95,23
7691,"None",1,"No",71773.8711191546,2,0.06,36,1,3,0.4,31
7692,"None",1.6,"No",57820.8135674386,1,0.15,46,0,2,0.58,46
7693,"None",10,"No",76356.4036095033,3,0.17,54,0,2,0.51,35
7694,"None",42.3,"No",87455.245805732,2,0.08,70,0,0,0.5,6
7695,"None",0.2,"No",45369.6860187394,1,0.15,30,1,3,0.63,30
7696,"None",3.9,"Yes",90429.4240329751,3,0.21,48,0,1,0.11,14
7697,"None",16.3,"No",46002.2469567667,2,0.09,53,1,2,0.36,12
7698,"None",3.2,"No",101589.809640033,2,0.07,74,0,3,0.87,2
7699,"None",3.1,"No",59265.7437980773,2,0.05,47,0,2,0.06,24
7700,"None",3.2,"Yes",61776.9984446482,3,0.18,56,1,3,0.53,51
7701,"None",34.5,"Yes",75926.7206379018,3,0.19,50,1,0,0.18,45
7702,"None",34.9,"No",80455.7144705981,2,0.03,29,0,1,0.07,28
7703,"Peanut Allergy",23,"Yes",88105.1970884343,4,0.23,34,0,2,0.96,29
7704,"Seafood Allergy",1.2,"Yes",49635.2504039231,7,0.28,66,1,1,0.79,42
7705,"None",12.8,"No",74579.9796819587,2,0.04,29,0,1,0.76,21
7706,"None",20.2,"Yes",89390.8102388671,3,0.21,50,0,2,0.69,14
7707,"None",15.3,"Yes",62800.1423303565,3,0.2,37,1,5,0.83,2
7708,"None",18.1,"No",60236.9746352186,2,0.03,90,1,3,0.75,3
7709,"None",16.1,"Yes",94741.3214345939,4,0.22,77,0,3,0.95,6
7710,"None",36,"No",78626.4301826881,1,0.1,53,1,0,0.86,53
7711,"None",6.7,"Yes",103185.453531513,3,0.19,77,0,2,0.42,14
7712,"None",1,"Yes",54928.3678600598,3,0.21,69,1,4,0.89,19
7713,"None",0,"No",82553.3795955707,2,0.08,32,0,1,0.37,27
7714,"None",35.2,"No",84818.9977137065,1,0.1,80,1,2,0.89,80
7715,"None",1.4,"No",100913.049015544,1,0.1,82,0,0,0.37,82
7716,"None",22.9,"No",72930.3578994292,1,0.16,60,0,2,0.75,60
7717,"Vegetarian",9.8,"Yes",70145.5635891401,4,0.24,84,1,3,0.92,19
7718,"Gluten-Free",12.6,"Yes",90203.5734697629,6,0.27,80,0,4,0.46,10
7719,"None",1.5,"No",58712.3020401929,3,0.17,63,0,1,0.64,19
7720,"Vegetarian",2.7,"Yes",84049.6342712032,4,0.24,67,0,1,0.04,4
7721,"None",19.7,"Yes",75881.3220398208,3,0.21,63,1,2,0.85,1
7722,"None",12.6,"No",82489.4271968099,2,0.1,88,1,1,0.34,31
7723,"None",34.4,"No",99916.8165868607,2,0.06,44,0,2,0.28,39
7724,"None",75.3,"Yes",69477.5960581272,3,0.21,50,0,1,0.08,1
7725,"None",1.8,"Yes",55262.0561386874,3,0.18,84,0,4,0.95,50
7726,"None",8.8,"No",92168.9586497184,2,0.03,60,0,3,0.77,52
7727,"No Dairy",8.4,"Yes",77875.4823945045,5,0.26,28,0,1,0.77,5
7728,"None",19.8,"No",79032.1617875603,2,0.05,79,1,2,0.14,49
